sample_id,teaching_task_id,candidate_classroom_id,candidate_time_slot_id,course_type,total_hours,required_room_type,class_group_count,total_student_count,teacher_department,teacher_title,teacher_max_weekly_hours,room_capacity,room_type,room_building,capacity_margin,capacity_ratio,week_number,day_of_week,period_index,is_morning,is_afternoon,is_evening,is_early_period,is_late_period,teacher_occupied_at_slot,class_occupied_at_slot,room_occupied_at_slot,teacher_day_load,class_day_load,teacher_week_load,class_week_load,is_capacity_enough,is_room_type_match,has_teacher_conflict,has_class_conflict,has_room_conflict,has_hard_conflict,sample_weight,score,reject_reason
confirmed_item_58573,10,7,364,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58574,10,7,249,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,15,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58575,10,18,418,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,25,1.5556,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58576,10,18,459,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,25,1.5556,9,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58577,10,7,498,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,12,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58578,10,7,465,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,15,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58579,10,7,213,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,15,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58580,10,7,430,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,16,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58581,10,7,334,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58582,10,7,328,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58583,10,7,496,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58584,10,7,240,专业核心课,48,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,35,1.7778,6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58585,11,9,298,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼B座,22,1.5789,10,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58586,11,18,421,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,70,普通教室,综合楼B座,32,1.8421,7,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58587,11,15,422,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房实验室,综合楼C座,22,1.5789,8,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58588,11,10,171,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼B座,22,1.5789,9,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58589,11,10,214,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼B座,22,1.5789,16,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58590,11,18,304,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,70,普通教室,综合楼B座,32,1.8421,16,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58591,11,18,419,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,70,普通教室,综合楼B座,32,1.8421,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58592,11,9,211,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼B座,22,1.5789,13,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58593,11,15,191,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房实验室,综合楼C座,22,1.5789,11,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58594,11,5,463,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼A座,22,1.5789,13,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58595,11,14,328,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房实验室,综合楼C座,22,1.5789,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58596,11,10,229,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼B座,22,1.5789,13,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58597,11,10,436,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼B座,22,1.5789,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58598,11,17,194,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,70,普通教室,综合楼B座,32,1.8421,14,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58599,11,14,313,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房实验室,综合楼C座,22,1.5789,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58600,11,18,426,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,70,普通教室,综合楼B座,32,1.8421,12,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58601,11,5,339,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,60,机房/实验室,综合楼A座,22,1.5789,15,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58602,11,18,197,专业选修课,36,,1,38,电子信息与计算机工程系,教授,10,70,普通教室,综合楼B座,32,1.8421,17,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58603,12,10,323,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,17,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58604,12,10,315,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58605,12,10,197,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,17,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58606,12,10,496,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58607,12,10,230,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,14,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58608,12,10,434,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58609,12,10,493,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,7,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58610,12,10,348,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58611,12,10,184,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58612,12,10,442,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,10,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58613,12,10,317,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,11,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58614,12,10,321,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,15,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58615,12,10,481,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,13,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58616,12,10,470,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58617,12,14,322,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,22,1.5789,16,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58618,12,10,165,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58619,12,10,236,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58620,12,10,168,专业选修课,36,,1,38,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,22,1.5789,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58621,13,9,244,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,10,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58622,13,9,491,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58623,13,18,494,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,27,1.6279,8,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58624,13,9,433,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58625,13,9,290,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58626,13,9,316,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,10,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58627,13,9,195,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,15,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58628,13,9,502,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,16,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58629,13,9,237,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58630,13,9,429,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,15,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58631,13,9,455,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58632,13,9,336,专业选修课,24,,1,43,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,17,1.3953,12,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58633,14,7,464,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,14,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58634,14,9,329,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,20,1.5,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58635,14,7,295,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,7,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58636,14,7,417,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58637,14,7,491,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58638,14,7,307,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58639,14,7,215,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,17,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58640,14,7,292,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58641,14,7,332,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,8,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58642,14,7,322,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,16,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58643,14,7,475,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,7,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58644,14,7,462,专业选修课,24,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,12,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58645,15,2,316,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,10,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58646,15,2,444,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,12,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58647,15,18,440,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,30,1.75,8,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58648,15,2,186,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58649,15,2,219,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58650,15,2,483,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,15,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58651,15,2,164,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58652,15,2,364,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58653,15,3,472,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58654,15,12,178,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼C座,40,2.0,16,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58655,15,2,494,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,8,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58656,15,2,474,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58657,15,18,192,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,30,1.75,12,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58658,15,11,320,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼C座,40,2.0,14,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58659,15,2,223,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,7,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58660,15,2,189,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,9,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58661,15,2,310,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58662,15,2,170,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,40,2.0,8,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58663,15,18,484,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,30,1.75,16,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58664,15,10,367,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,20,1.5,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58665,15,10,227,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,20,1.5,11,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58666,15,12,240,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼C座,40,2.0,6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58667,15,9,377,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,20,1.5,17,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58668,15,9,191,专业核心课,48,,1,40,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,20,1.5,11,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58669,16,3,305,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,17,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58670,16,3,496,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58671,16,3,476,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,8,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58672,16,3,428,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,14,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58673,16,3,493,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,7,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58674,16,3,206,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,8,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58675,16,3,241,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,7,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58676,16,3,375,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,15,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58677,16,3,459,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,9,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58678,16,15,172,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,17,1.3953,10,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
